country_code,gci_overall,p_1_institutions,p_2_infrastructure,p_3_ict,p_4_macroeconomic,p_5_health,p_6_skills,p_7_product,p_8_labour,p_9_financial,p_10_market,p_11_business,p_12_innovation,gdp_us,gdp_growth_annual,gdp_per_capita_us,gdp_per_capita_growth_annual,gdp_per_capita_ppp,gdp_ppp,gdp_growth_decade,gini_index,unemployment_pctg,happiness_score,happiness_rank,ggi_index,ggi_rank,co2,consumption_co2_per_capita,ren_gen_twh_19,ren_gen_growth_19,rene_gen_growth_08_18,renewable_cons_exj,total_consumption,renewable_cons_prop,gsci_score,gsci_nat_cap_score,gsci_res_intense_score,gsci_soc_cap_score,gsci_intellect_cap_score,gsci_governance_score
GEO,60.87606347472297,61.04183766016767,66.72177380918319,64.82369459776102,74.49152777777778,78.16253966067998,68.94701767569444,60.98263691232287,65.60269735700106,54.10311370634329,40.90117159733283,62.0613592701723,32.67339167223931,17599700090.762,4.86993477619603,4722.78778321766,4.91088036824362,14604.3844435456,54423954243.7106,4.856990030865052,36.4,12.0500001907349,4.519,119,0.677,99,9.862,2.818,NA,NA,NA,NA,NA,NA,51.232155832972765,52.58550879252076,49.602396342424704,47.38101684717208,47.25789450082393,59.33396268192232
DEU,82.83885508048462,73.45756724915066,90.20232868591447,69.26823347940126,100,94.47754263084218,85.39631107013889,72.0177135410829,74.1097450651028,80.21019965333019,85.8185372908209,81.58604115041682,87.52204114961438,3963767526250.98,1.26799523225071,47810.5076706348,0.964114715764183,56689.0957331988,4699853812633.71,2.0847344627095876,31.9,4.30999994277954,6.985,17,0.776,14,755.362,10.365,224.101,0.07975383171424877,0.10336492563597766,2.117453836581867,13.139899974414192,0.1611468763616877,54.57111785009001,36.85771415481168,52.681589699858506,56.302338355902705,60.437495833653486,66.57645120622364
GHA,51.33058966372455,55.72018246801682,50.25757148776671,45.66429279927603,54.84236111111111,56.0068326021447,51.34649473736111,56.80470590873604,55.9140731874122,49.57783085551239,51.82919510735295,55.2757014635183,32.72783423648613,65556464048.1539,6.26348073195742,2202.31216442504,3.95866714679696,5320.97563352151,158390056348.403,6.831390642773641,43.5,4.53000020980835,4.996,98,0.688,89,14.48,0.64,NA,NA,NA,NA,NA,NA,48.48508391198407,55.62068250144093,63.81428346208417,40.63703369434416,27.25680088747669,55.096619014574365
GRC,62.09629874676801,50.48104751604733,76.21311321519163,58.86934795687623,73.63187499999995,95.71902447977436,70.37720542125,56.69801757750057,51.80233770325638,49.37723395826112,59.01489513224114,57.96944618413808,45.00204081667935,218138367208.799,1.93437065932918,20324.3049917812,2.14138527826017,31467.072960927,337732380975.02,-2.400332125259796,34.4,16.8500003814697,5.287,82,0.696,78,71.798,5.708,11.559133422975211,0.10682708039315081,0.14922148219540698,0.11015466226189323,1.1455495341891393,0.09615879451242117,49.96193758734898,44.738752384187954,46.03421094119842,50.01353790613718,49.877556030796214,59.14563067442509
GTM,53.36270658301328,43.52255050483131,58.30285198655201,31.07344865744297,74.37675,74.5726926487128,52.57515677277777,61.12101280588639,51.32718080650865,57.35719567952955,50.83506177786268,54.55003631226155,30.73854104379374,73118147941.2704,3.21490625017888,4472.89237082577,1.57621701157954,8654.26854760144,141470895234.213,3.4612520135443687,48.3,4.65000009536743,6.436,27,0.668,107,19.411,1.399,NA,NA,NA,NA,NA,NA,41.61494065333889,45.47505047352802,57.67649377266275,33.28399518652227,22.37955256553575,49.25961126844561
GIN,43.23127279714448,41.58612013616148,37.15377668494462,21.04113814924507,68.6888888888889,40.37628834332811,32.52340794486111,53.13491245685313,46.50834450769436,49.59068300292953,36.96056814024286,59.42195646739584,31.78918884318873,10907214993.5687,6.1997746873985,878.599613250501,3.23321207265626,2556.77368136728,31740601534.5241,6.126156189116022,33.7,4.34999990463257,4.534,118,0.656,116,3.032,0.244,NA,NA,NA,NA,NA,NA,41.97563717050997,56.37860959249638,54.628093961847696,41.935920577617324,17.564129266608173,39.371432453980276
HTI,36.4508554714887,32.92203840244589,28.574252888629,22.57735359210934,61.01818055555555,49.67793017740687,39.04510499388889,42.79928879960381,49.36553542348844,42.93034396846352,33.28038106204333,14.89739992419389,20.32245587003579,15965670198.4548,1.66782666363679,1435.35175551073,0.380797970347516,3065.20507847435,34094815563.9641,1.8535906359355556,41.1,14.5,3.597,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.541376744752654,31.06789268947015,52.47926848494403,32.41922382671479,31.29012475362638,30.450373969007924
HND,52.46127891787915,44.67296251662198,58.01903635804175,28.12198215317445,74.162,75.83925219362283,48.24994684097222,56.93342949712329,56.37237460571983,59.7968487801986,41.94798256027315,53.90644955429806,31.5130819545036,24024189735.8876,3.69672956910365,2505.7767518955998,1.98232777609925,5810.4295077939,55707620735.4232,3.757539413610822,52.1,9.39000034332275,5.86,59,0.706,68,10.471,1.317,NA,NA,NA,NA,NA,NA,42.17198754620126,45.831213083324165,57.605946898693524,33.9774670885967,32.59509818977595,40.85021247061592
HKG,82.25146144499804,76.92803908601225,94.01902238379725,87.93126528513804,100,100,77.41339990166665,78.95543611682945,74.22843356134058,90.05034345722865,71.0931375086678,74.53828917895919,61.8601708603367,361696880780.762,2.8474613899544,48543.4009905733,2.02893307691932,62551.0585892232,466067937548.302,3.37137066680049,NA,5.80000019073486,5.43,76,NA,NA,42.506,14.684,0.11147048409166904,0.10365894820659038,0.610525857877579,0.001229548360303607,1.2413246367922715,9.905131372248475e-4,NA,NA,NA,NA,NA,NA
HUN,64.30588346728426,54.17436286076762,78.37949134562395,61.0320434843008,90,80.69769999431249,68.48292557819445,54.3746227883162,57.76500551743023,59.82054956738224,61.73028571679875,57.24606984023517,47.96754491404916,160418835850.907,5.40529410393094,16410.1872639683,5.53901901816371,32834.0393954427,320971253488.671,2.6055404729172698,30.6,4.34999990463257,5.758,62,0.674,102,49.628,6.904,4.256,0.20497529709091378,0.04448552369253678,0.045340576814674925,0.9932954857906223,0.04564661519485885,52.88181344823097,53.498259900778365,48.3402175626675,46.028880866426,57.50261831782005,59.03909059346294
ISL,74.50933539957904,74.2600229638823,76.4186293575139,82.69595818996979,100,98.37301116970467,83.33369114875,60.94644364431557,74.99576414652833,69.31448689386204,31.45523085094917,76.57914905390004,65.73963737557267,25737594324.022,3.81442300431327,72968.7042280499,1.07102457659505,58945.2341945835,20791221950.3477,2.8550093468291298,26.8,5.01000022888184,7.494,4,0.858,1,NA,NA,NA,NA,NA,NA,NA,NA,60.73738914280435,63.79819436943275,52.04388490987995,65.3692839951865,61.26445850490457,61.21112393461796
IND,62.02034109462025,57.90300828544345,68.6922980615188,27.97788966145554,89.84641666666667,59.01793550943657,54.47282696930556,50.90954087297622,58.27719595065389,69.54793464734911,92.68404572284223,61.15113001581311,53.76387077198185,2713165057513.35,6.11958684136602,2005.86300452403,5.0244733311182,6655.06986000407,9001762811692.04,6.934176598476755,35.7,7.1100001335144,4.015,140,0.665,108,2591.324,1.741,134.9327894709131,0.09441271037518173,0.1715538825877838,1.2075054161143055,34.05951445882368,0.035452807689731504,42.36470400672031,35.30300785193583,50.640075673971296,37.78850782190131,35.68093580463802,52.41099288115507
IDN,64.93514038690243,57.8952908247332,66.82751470171738,61.11586879399862,89.656125,71.70566770935814,64.14701559694444,58.48769614969429,57.79878724669514,63.87140460085485,81.61817543170336,68.95221008667747,37.14592850045251,1042240309412.58,5.16970560898147,3893.84642475571,3.98405714717092,11648.5426729456,3117888944584.7,5.459611572156513,37.8,4.1100001335144,5.192,92,0.691,85,576.584,2.21,15.953712384473999,0.09041864482796469,0.051111062321965495,0.39122299263186766,8.91126281738549,0.043902082190709096,47.442725809802766,46.78070335830739,45.58240997462672,43.95051143200962,41.78501850814012,59.114985775929966
IRN,54.85298037704116,44.25150034021838,65.36739096065457,47.60783394535297,66.883,77.4723364648803,56.95724053972222,42.02017012881817,43.12156657598935,52.45199454066018,74.47866287180828,50.00916448620733,37.61490367018227,453996479250.212,-6.02597852573442,5550.06095701484,-7.31991842608916,13800.0234652712,1128845631665.5,1.6903622245639438,40.8,10.960000038147,4.548,117,0.589,142,755.402,8.45,0.5525169174128368,0.12092157152051008,0.08961728465876728,0.004925345400615866,12.343898052067518,3.990105378252784e-4,45.34708794579107,42.20687431901304,35.29150244363865,43.06528279181707,49.970014217182985,56.201765957303586
IRL,75.67779840104805,73.12824165367083,77.04566505416045,66.04296642643746,99.35208333333333,95.14521693976876,79.89192240333334,64.21415662903392,76.7789828315785,68.5227559610478,64.0260255003334,76.93620492974009,67.04935915013861,382674360648.245,8.16987071841437,78621.2279310086,6.83804759199045,86800.5774159093,422485839265.694,6.382552567379295,32.8,5.92000007629395,7.021,16,0.796,9,38.803,8.587,NA,NA,NA,NA,NA,NA,56.75915091010404,45.41287921020262,64.41353680799847,52.88034693641232,52.24340680750406,68.84558478840273
ISR,76.63028900062426,66.3250526440365,83.25800107129268,66.6986023169469,99.0951388888889,98.24649200754467,79.97983214291668,61.06235191801443,71.94881309753458,80.13131677901919,59.16488705239108,79.60588949564294,74.04709059326228,370587977125.732,3.45370255788211,41719.7254385703,1.47961751897985,41469.5507734912,368365725610.767,3.756741293020819,39,4.6100001335144,7.139,13,0.722,46,62.213,9.582,2.8845983866535816,0.6526772875298659,0.5885477990159538,0.0259571612329466,1.126056235630505,0.023051389807732456,48.900585630033,31.57980895938456,44.052656471701084,47.19645006016845,62.04901270157875,59.62499995733216
ITA,70.76946152203722,56.3954683708843,83.07040800779178,60.34122970639406,85,99.22821772448063,70.09624767638888,62.55282014886534,58.05764003620303,64.26960925276435,79.08042659586607,65.3832005294625,65.75827021534575,2091544955092.31,0.944089468582305,34615.7568910987,1.13612992123255,44471.8706651752,2687068696082.25,0.25309177962734924,35.9,9.3100004196167,6.223,36,0.706,70,348.085,7.684,67.622,0.026581207039273247,0.1408760817741881,0.6358400508331703,6.37351481906402,0.09976285752584887,51.60815335010739,41.37436861814113,54.597995626401755,53.16410950661852,50.895290965006026,58.009002034369544
JAM,57.87941447825264,50.89950278299379,63.48961265242973,44.39217120170316,70,79.19240328619344,60.88686186069444,55.65858900915312,67.17196748923588,64.02944937863377,36.05902872224079,68.48154017977153,34.291847175982,15713908816.1463,1.94087814684517,5354.2368587703,1.45452492809596,9975.19907347599,29275762876.7864,0.6762537724439599,NA,8.39999961853027,5.89,56,0.724,44,8.01,2.934,NA,NA,NA,NA,NA,NA,42.500946242232715,38.55810332719951,55.18398234274105,38.55457618080302,38.29423650057938,41.913832859840575
JPN,82.46773042806363,71.13023393247518,91.45506566085956,87.40750975140814,93.86913888888888,100,73.67505540166667,72.8558054438193,71.07083129460057,86.440103938505,86.68808509161474,75.73569835805212,79.28523737487342,4954806619995.19,0.323207337906922,39159.4235633952,0.526738907751451,42811.0363720993,5416841902228.99,1.3536398215644032,32.9,2.97000002861023,5.886,58,0.662,110,1135.688,10.318,121.16168391281234,0.2473946521134931,0.13003902031090964,1.0995661599030264,18.67373845353464,0.05888302241348444,52.478715262449484,38.41664520456069,44.925979700628325,57.87631355423094,65.71952015407476,55.45511769875268
JOR,59.29371268492383,57.69615080377845,66.57582247800848,52.3339886694515,69.92375,78.44748837668689,64.42291674902778,53.80448480610858,55.58768697103334,70.72161311946691,48.71669271929967,54.43262938676411,38.86132813946013,42932112676.0563,1.93409167155136,4312.18011672108,0.123545168236532,10266.916995126,102217538539.562,2.4430348485570543,33.7,18.5,4.906,101,0.605,138,24.924,3.442,NA,NA,NA,NA,NA,NA,39.52116239246942,29.066429282933925,47.43417941037363,41.423736462093856,33.13011950981326,46.55134729713242
KAZ,61.80479518898739,54.8822444779753,67.32396683258182,64.93081609331139,80.29027777777777,70.83386176395625,67.02184029430555,57.27814231529365,65.76209721806681,52.21024141204482,62.97625502245319,66.03045560925422,32.11734345082792,179339994859.384,4.09999999987123,9812.60140498928,2.74027498197631,26166.5389044589,478232709037.535,4.466666666733791,27.5,6.05000019073486,5.809,60,0.712,60,319.647,12.939,0.7915863019521538,0.49084523167148775,0,0.007237430586021659,3.099800999032655,0.0023348049078893195,47.10583191852756,52.304293803389996,33.02343098363187,49.037906137184116,45.467216598541675,55.69631206989009
KEN,53.66756209422506,54.5907818620504,54.76158358854183,30.21166209234184,69.53704166666667,58.09547755914437,55.44639349375,54.76516254444313,59.9323507880699,57.76336563647109,52.22978270714916,60.16514756375682,36.51199562831554,87778582964.1388,6.31845070162866,1707.98680529003,3.89485265240693,4306.20698490108,221308938637.091,5.892731327026418,40.8,2.98000001907349,4.509,121,0.7,76,17.137,0.531,NA,NA,NA,NA,NA,NA,46.52128004860003,35.68294969818914,69.55194702822007,40.271510228640174,38.908728821824184,48.1912644661266
KOR,78.83839538847262,65.44976224073064,91.33924680824158,91.25511595773237,100,96.13151029532001,73.57655954013889,56.17548795870307,62.40786603300595,81.35653460408466,78.50770919503978,71.63879287153347,78.22215915714101,1724845615629.26,2.90740377377135,33422.9442100836,2.41941019228105,43678.5011798023,2254100380376.12,3.4536900689662198,31.6,4.07000017166138,5.895,54,0.657,115,634.934,13.445,29.235462860550687,0.21770330170746277,0.3092107776849373,0.28942119049143095,12.370825137255345,0.02339546370434296,51.34999090360286,35.52372536020156,31.87734510483997,56.8765541292218,74.80187983270261,57.67045009104834
KWT,62.14279655464797,56.01897762014809,69.34885424883535,56.77030965147512,100,88.24451262967999,60.05532367402778,55.88847296044447,49.97596959615056,64.77406242917917,59.91474173720126,54.18488606723353,30.53744804140037,140645364238.411,1.24627381406719,33994.3819171507,-0.741130963542489,51708.2536121239,213933178168.484,1.7319104469579032,NA,6.78999996185303,6.021,51,0.63,126,104.218,23.215,0.1598703990587641,0.9144208524274011,0,0.0014251453844812399,1.6376046782953795,8.70262159952246e-4,41.15115998885628,35.493004433030464,27.33343843607125,50.81077015643803,36.692061188328964,55.426525730412706
KGZ,53.02411429595581,50.43483180154575,54.32680934704462,52.75758934943404,75,70.17092370468718,58.77566171805556,51.57602792002977,57.54991081506105,48.53063019168477,35.98217847300214,54.47024798052371,26.71456025040106,8271108638.39931,3.75791011727753,1308.14016549619,1.7132090986445,5258.19559200522,33246519089.1306,4.116177144799542,27.7,7.8899998664856,5.261,86,0.691,86,10.169,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,49.26590456313054,44.52400785586688,57.51547304863546,42.71189025414283,68.532625,59.63081815891751,49.53018645222222,53.50159480015702,55.41795481487294,51.2827152495036,41.09613917450697,40.08294953279942,27.36450041594168,17953786416.1431,6.24796000755872,2542.4865281792,4.61588222048861,7777.78103179085,54922855200.4583,7.51814591976309,36.4,0.949999988079071,4.796,105,0.748,26,32.262,4.101,NA,NA,NA,NA,NA,NA,46.46849654617943,72.80606182500135,47.77644647643069,40.95848375451262,26.669885434855807,44.1316052400967
LVA,66.24561767032195,57.88693669053357,73.10055818797758,80.3762965684069,100,78.78544499766251,74.45716444972223,59.81417792512282,66.78020566774885,53.48694469121486,43.96029503152514,64.30948726129674,41.98990057265208,34416012859.1866,4.02431104454983,17858.2799784486,4.83797004196551,31771.4411689115,61229095363.2559,2.5947098911926023,35.6,8.1899995803833,5.94,53,0.758,17,7.859,6.879,NA,NA,NA,NA,NA,NA,58.17299471260007,62.08118820231285,61.5424642805838,51.751654632972304,49.42574269446029,66.0639237526711
LBN,57.71841300544018,45.24409427052108,58.53885965289959,57.04589917922944,67.877625,88.37482186226909,63.62690477333334,51.1833213414051,54.16497511916971,66.70570895183263,48.86701286101192,52.41740093039238,38.57433212321776,54961275741.5589,-1.92640477078561,8024.80327081387,-2.45697312281644,15992.3210915018,109530207731.614,2.035647694906331,31.8,6.6100001335144,5.197,91,0.595,140,NA,NA,NA,NA,NA,NA,NA,NA,37.93368096799624,26.478462645757357,39.887434967680896,44.51850180505414,35.935013762246214,42.848991659242536
LSO,42.31866713655996,46.53891160385312,35.62302847211588,33.54089350253711,72.35694444444445,11.93261888139126,47.76162382694444,53.19293953172722,59.91886631755654,48.46460820786334,24.79165872510971,50.04637806344275,23.65553406173375,2575892261.54044,-0.452672992848008,1221.88376322756,-1.24220197279783,2815.49832424344,5935442113.28397,2.8797063225373862,44.9,24.6499996185303,3.802,144,0.693,81,NA,NA,NA,NA,NA,NA,NA,NA,41.3149071514628,49.34331278901481,50.63187766041305,34.6649227943517,31.87293755851409,40.061484955020326
LBR,40.54749445764337,45.10032138917688,34.81703171165791,14.88665878408964,63.39784722222223,47.72095759267126,37.8119552925,47.17200961893269,51.76954131135926,45.78733196976541,20.80050453116791,55.30230474630916,22.00346932186814,3264000000,1.22255131299607,677.322178545363,-1.22975996453046,1533.47153398619,7389764052.43416,3.7545749384901534,35.3,3.29999995231628,3.975,141,0.681,96,NA,NA,NA,NA,NA,NA,NA,NA,41.37638465720679,56.00547746640651,54.87214251931263,37.717509025270765,23.45809785673646,34.82869641830757
LTU,67.11914960675828,60.9045787614961,74.70183911251777,75.78932498782149,100,78.7525073315794,73.32303975902778,57.73336877542194,65.24098751957476,56.94708203778454,50.14827374132492,64.5331879396673,47.35560531488329,53722883091.3513,3.9368459012309,19176.1765182085,4.93334807196575,37493.4761888753,105039585762.61,3.4871168182970633,37.3,8.43000030517578,6.149,42,0.749,24,13.669,8.118,NA,NA,NA,NA,NA,NA,55.86991719013334,57.495273748116965,62.30238397067981,51.19735258724427,48.171150704079935,60.18342494054572
LUX,76.63068227747486,75.20929754438136,84.68133386628901,74.83171950879539,100,96.75049537623126,74.66588142347223,69.26522753830062,73.67270439456964,86.54939322755648,49.9541172128001,65.8010613151951,68.18695592210705,70919958015.5247,3.11083626560442,116654.26106674,1.14105379601197,120325.92117394,73152143777.697,3.199543563314518,34.9,6.96000003814697,7.09,14,0.712,61,9.569,38.195,NA,NA,NA,NA,NA,NA,57.952696000326654,46.84662238680565,68.28225283304889,58.866209843180606,51.843478735932194,63.92491620266591
MKD,56.62004145877089,50.636530360167,64.49680652957517,54.02905547835269,74.64875,79.9583188606397,58.98917995972222,51.49604075511524,58.09952179013823,55.61646702505379,39.17879354084374,61.17169606430227,31.11933714134052,12683073866.1105,2.89999999999999,6088.97244500876,2.85247633413637,17197.845002956,35822388831.6671,2.498075325420547,34.2,18.3999996185303,5.274,84,0.707,66,NA,NA,NA,NA,NA,NA,NA,NA,50.41560857513535,51.5524339777696,49.29244836827999,51.94629963898917,43.04655435940944,56.24030653122856
MWI,42.43642380478056,47.97278562629752,37.82960817122115,22.98493312666403,57.45277777777778,39.73022052622157,38.13501371680556,49.17279119006519,58.19273003260389,47.65264802095582,34.15022290407766,47.38165155307296,28.58170301160356,6917301908.62757,3.1700032203733,381.258987601084,0.480027001947178,1067.92232994465,19375651227.7197,4.107554957307193,44.7,5.98999977111816,3.41,150,0.662,112,1.47,0.182,NA,NA,NA,NA,NA,NA,39.90366865046906,46.896970647716586,55.344316569446626,42.32551143200961,19.464026481017,35.48751812215546
MYS,74.3814534579872,68.70005624190392,77.88827197224805,69.0701699826472,100,82.57069061395188,74.20370348763889,63.55569871581751,70.1801440512622,84.10883472236684,73.04026400447908,73.79584089795875,55.46376680557198,358715057123.739,4.769927023631,11377.4550023015,3.3624412141553,28228.9594497661,890019147473.504,5.446291348192254,41,4.55000019073486,5.339,80,0.676,101,249.144,7.788,1.6834539645890632,0.28808722963768596,0.04403569185729972,0.0310990379224106,4.261898097369483,0.0072969923756753974,47.04737801047254,48.65601475519786,34.65643802578764,48.559416365824305,52.67962544291669,50.6853954626362
MLI,43.63021367008278,40.33741691394199,42.74157824619196,26.66916953505617,73.66730555555556,42.78895388836374,34.13916024569444,50.39287263385812,46.56695740786178,45.56281621123474,39.75433598121857,51.63530938659154,29.30668803542476,17070758732.1991,4.74648432724561,894.802186858006,1.64271397537101,2339.34141732379,44629230363.8639,4.3495695814837445,NA,7.5,4.39,128,0.582,143,NA,NA,NA,NA,NA,NA,NA,NA,39.628638330495086,53.80106186166696,53.29339429292133,39.33925701881357,14.456125431359853,37.2533530477137
MLT,68.7532284965104,63.46025228330716,71.73701394861723,72.44385784382601,100,96.6495369598622,72.37433830305557,61.47567544421537,67.76436514854424,72.20608123199628,36.73393163898417,59.22384094139263,50.96984821432407,14750790658.4025,5.17859848221423,30437.2215058962,1.56919487253735,45534.4413180741,22067356295.9783,5.547588024396101,29.2,4.09000015258789,6.726,22,0.686,91,1.532,12.132,NA,NA,NA,NA,NA,NA,50.86194980472416,32.401239174814506,56.01276998265803,56.188833683999505,48.65993418223067,61.046971999918114
MRT,40.7709392972548,38.42025638591554,35.38237624680274,27.71982521744584,70,65.59315593727094,34.59091715805556,39.43543394339409,42.83698529140841,38.94507410659092,32.19584252925981,38.67057973446399,25.46082501644974,7049169770.86399,2.11526763746781,1600.87646860561,-0.684871982415757,5165.25670676642,22744272996.782,3.5487059498138414,32.6,10.6599998474121,4.49,122,0.607,136,NA,NA,NA,NA,NA,NA,NA,NA,35.13883522463097,41.72344064386318,40.695254611382616,36.83453670276776,19.894130714471324,36.54681345066993
MUS,63.74144920345743,62.8053332535806,68.02663812760196,62.07372708360706,90,77.68307226465501,61.01901931374999,65.58322417910429,58.33051223851245,77.7216231692399,36.90791228872472,66.468503254513,38.27782526820018,14181951058.5129,3.75967723144153,11208.3438184474,3.70309459685545,22749.1287827737,28784540896.2299,3.7800750257130753,36.8,7.1100001335144,5.888,57,0.663,109,4.902,4.742,NA,NA,NA,NA,NA,NA,49.453889514464784,41.46770757880617,42.638026170581725,47.39810598333241,51.14240839929163,64.62319944031199
MEX,64.60294997499535,47.72987156356248,72.91396451066868,51.27534906982303,99.4,84.56996905595342,57.90635530416665,57.47527040745761,54.38675162486261,60.78976092900368,80.56013714877173,65.5172310593428,42.71073902633151,1222348807283.2,2.19499204896051,9686.51378326598,1.05030514644675,20348.7899134138,2567829834020.14,2.9843465673213254,45.4,4.71000003814697,6.595,23,0.721,50,451.081,3.751,37.78882120789369,0.6183919846822261,0.10364010086118203,0.3452919956857894,7.720742455459002,0.044722641336345625,46.36955271001722,49.311111743560325,47.68478837115253,40.8234055354994,40.23450956358613,53.793948336287706
MDA,55.53068359756738,50.77935380093997,64.9719487049605,61.73946538411722,71.55763888888889,72.73783862481781,61.20352537680556,55.70012933040169,59.11784374958834,45.6317894968401,34.4287001549113,58.34616481447052,30.15380484406675,11456717193.2501,4.30147772232226,4233.74343674119,6.19432639929207,12674.4455300473,34297670652.1389,4.381649558398808,25.7,4.71000003814697,5.529,71,0.733,35,NA,NA,NA,NA,NA,NA,NA,NA,49.76770115269426,41.88265708064139,57.10988491250196,51.724250608656625,41.16372167607218,56.95799148559912
MNG,52.7426329261588,51.10882627794253,56.16066393326108,48.65120417178736,65,62.21306889020688,57.37306545069444,52.32195318209094,63.4811206634741,50.20675910492926,40.48523553253055,54.95027715101842,30.95942075597003,13108769495.7425,7.2466296361045,4134.98719823511,5.33766339043996,12205.8430364275,38695061240.8267,7.960199735646364,32.7,4.32999992370605,5.285,83,0.714,58,64.508,17.265,NA,NA,NA,NA,NA,NA,43.78738928865833,46.99519663385446,38.24418429288661,48.63791159612841,35.286899089680084,49.77275483074208
MNE,59.61710520196012,54.67750874321215,62.22238128882199,57.1315080103609,69.741,84.77057672349844,68.063259145902,60.85922544090296,67.50990936033617,63.87500754067624,28.22225197045743,63.44549511390189,34.8871390854512,5504255213.57871,5.07791065599665,8846.0565253174609,5.10256624785586,22227.3079198329,13830431125.0339,2.7450884894011764,39,15.8599996566772,5.523,73,0.706,69,NA,NA,NA,NA,NA,NA,NA,NA,48.065599638753426,49.179183572928466,45.461453570865515,51.5632193945803,41.978350037897094,52.1457916174957
MAR,58.48921619464729,56.56543558637733,71.53939577447937,44.18117235348696,89.98874999999995,74.90623603845907,45.17850873,55.19320486458116,49.99947836185085,66.2897571659593,60.03182745588034,53.94885366072982,34.04797434396333,118096227400.092,3.14850265040512,3222.20063433213,1.68827508535729,7613.14286811515,279170566828.942,3.5855534466620553,39.5,10.1499996185303,5.208,89,0.607,137,65.367,1.869,6.280652000000003,0.30612155616077685,0.31207661940212694,0.05598811451044656,0.9490219735402979,0.05899559343350563,41.84442201793394,38.43579537385118,45.48762415260918,36.4423886883273,37.87344331994184,50.982858554940194
MOZ,39.75360719747464,41.183344819542,37.30585470457759,26.26812364242493,44.49069444444444,37.73786631090874,28.24768476930556,49.58597358944751,42.45099345156392,49.54110308996809,40.34961999729709,52.79003958755498,27.09198796266086,14845870050.7092,3.44381383971462,503.318727177274,0.473500298131697,1321.15604532904,38968768509.0956,5.919213460866587,54,3.39000010490417,4.466,123,0.721,49,8.383,0.598,NA,NA,NA,NA,NA,NA,43.715749299594535,55.47387525150905,57.912659624783224,43.31723826714801,26.57415888949138,35.30081446504097
NAM,52.67358647411127,57.15920291756988,59.66902908076798,37.30373510914838,69.94490277777777,51.46975424748563,52.73190432958333,54.42939967749843,63.71294567731627,65.74537872516687,36.20284483635626,49.65269283848993,34.06124747217464,13454211343.5949,0.698369455009356,5495.42892533452,-1.17932790999555,10173.9159602177,24908340619.1828,3.5836591259286767,59.1,20.3500003814697,4.639,113,0.789,10,4.154,3.708,NA,NA,NA,NA,NA,NA,40.59546919214673,44.185969148222675,48.210310578590565,36.39485559566786,33.42900109966946,40.757209538583076
NPL,50.78637072835992,48.54130188851695,48.48096195072848,40.5135755808695,70.26651388888888,66.77544870626093,48.40927500541667,44.80193306065151,49.13557548809622,62.85000048776166,46.72407553195169,53.97105635954836,28.96673079162826,29173513475.7073,6.70099546017006,1038.65164702968,4.95069677945885,3331.98021747011,93588230522.8523,4.663708485262353,32.8,4.44000005722046,4.913,100,0.671,105,13.41,0.686,NA,NA,NA,NA,NA,NA,49.415943131976825,51.297594799056924,61.342267066057055,47.7283393501805,32.662176067191254,54.04933837739839
NLD,82.37973267223747,77.92882623215988,92.38478925286685,75.08954881281443,100,95.95187325621998,84.50099312374999,72.27632560001283,74.911392508285,83.74986889423667,73.9485766075761,80.29278933030244,77.52180844862566,914043438179.607,2.36091509478513,53044.5324352253,1.76493726416223,59728.3305217944,1029216133699.28,1.3977217569146767,28.5,4.09000015258789,7.488,5,0.747,27,160.17,8.954,22.280461000000003,0.18001012116767057,0.06562790207943414,0.22896456020223532,3.511168769883968,0.06521035450249855,52.86097543246256,37.488295880913725,48.87757911924276,58.7241862396411,59.78126326981501,59.433552652700186
