country_code,gci_overall,p_1_institutions,p_2_infrastructure,p_3_ict,p_4_macroeconomic,p_5_health,p_6_skills,p_7_product,p_8_labour,p_9_financial,p_10_market,p_11_business,p_12_innovation,gdp_us,gdp_growth_annual,gdp_per_capita_us,gdp_per_capita_growth_annual,gdp_per_capita_ppp,gdp_ppp,gdp_growth_decade,gini_index,unemployment_pctg,happiness_score,happiness_rank,ggi_index,ggi_rank,co2,consumption_co2_per_capita,ren_gen_twh_19,ren_gen_growth_19,rene_gen_growth_08_18,renewable_cons_exj,total_consumption,renewable_cons_prop,gsci_score,gsci_nat_cap_score,gsci_res_intense_score,gsci_soc_cap_score,gsci_intellect_cap_score,gsci_governance_score
NZL,77.50755240218201,81.55430324791861,76.11185967590606,73.3696444973217,100,96.23618458653876,83.21652429458334,73.49887315945062,78.3907351755425,76.11875018194893,53.79452968218998,76.4486545703624,61.35056975442126,207920613961.749,3.11624261537958,42949.9305849512,2.11298398551294,44660.519298475,216201573923.918,2.8871814415016956,NA,4.55000019073486,7.307,8,0.801,7,35.08,8.157,10.808778379944073,0.023664137284012732,0.05512646882652317,0.09646764355936388,0.9164638828531173,0.10526071497661502,57.16505132717663,60.93871378674062,51.6667192180356,56.14545728038507,54.29285289368572,62.78151345703608
NIC,51.50115650945992,43.93599961031476,55.24155187262439,31.98016642730604,74.04237499999999,90.3675934970372,45.54881137458332,53.7589060463562,52.78850297704028,54.00794420621381,39.65797018793587,49.64677708976964,27.03727982433744,13063904770.3561,-3.9498638070627,2020.55192996381,-5.14810003132672,5833.65294803491,37717558973.008,4.1080542174216435,46.2,5.82000017166138,6.105,45,0.809,5,5.377,0.987,NA,NA,NA,NA,NA,NA,44.097793308725954,55.144170829803024,58.04601728594795,40.54422382671479,29.392981701656506,37.36157289950747
NGA,47.52677516551537,41.74195765107733,42.30451859854809,26.24379312561238,56.37608333333333,50.88583185177313,40.15910740069445,52.36456420575601,58.50659697527277,44.08127694870119,70.81356746102865,55.43235074373827,31.41165369064876,397190484464.308,1.92275734157302,2027.77797925505,-0.679719293893626,5280.65225985326,1034346388429.17,3.8099070721419173,35.1,9.01000022888184,5.265,85,0.621,133,136.078,0.663,NA,NA,NA,NA,NA,NA,40.93532133509553,41.42553856472166,59.999527037679314,33.40246121045506,23.62382046104723,46.225259401574384
NOR,78.15747932745576,76.71553562941163,74.65276384057373,81.6375131015077,100,98.41261934725063,83.92817717444444,62.84535651719357,73.46243587066172,80.09188136989572,61.33565387066384,77.0238587262877,67.7839564815785,434166615431.909,1.28954820126177,81734.4655736102,0.623147013717045,71444.2376062032,379505788848.192,1.5601653793225119,27,4.61999988555908,7.554,3,0.835,2,43.818,9.058,5.910886088422377,0.4134980431574178,0.11528671134103319,0.06842156666311149,1.7668117034624065,0.03872600941516648,57.685644423861504,57.48865325285045,46.42318978663164,64.95938628158845,66.72236918334418,52.834623614892735
OMN,64.39726446650052,63.05395735148557,81.83428504763214,56.87992913985274,85,81.88713511350873,71.58087228347222,62.45424852618204,55.56171292231317,63.36699503902433,55.77413099693768,62.74830232836703,32.62560484923047,79788768968.949,1.76356090437298,16521.1822816125,-1.68261063382033,29289.6076351054,141453662150.412,3.535397454689185,NA,4.96999979019165,NA,NA,0.605,139,71.03,13.615,0.0037552343188598752,-0.0036870135190496534,0,3.347558327668614e-5,1.5139755494986826,2.2111046170970722e-5,41.62426038544561,39.818035955498615,26.865678700930157,47.88658243080625,45.064395993553234,48.48660884643981
PAK,51.08047056566321,46.25882831663206,58.99665928614205,23.56763805072062,69.567125,58.20779259059095,39.9479547875,47.94436925646927,49.72296168107972,54.05997862135663,70.6891827862658,59.12907106849499,34.87408534270629,314567541558.339,5.83641749754401,1482.30566684338,3.68276203552507,4855.22966625928,1030352709282.1,4.286874537377443,33.5,4.65000009536743,5.653,67,0.55,148,247.425,1.203,6.883533165473226,0.33023282808322607,1.2316979410192208,0.061362425924087416,3.560508084387601,0.017234176828064024,36.10614846452738,32.79786720321931,43.13826265174207,39.19479542719614,25.210509903125356,40.18930713735402
PAN,61.0337092250204,50.85690998438689,68.30425990840473,47.5176169965113,89.805125,91.80503812995812,58.16680102777778,57.95137705756736,56.45544925442717,66.88373010045888,48.88378864870961,58.28612597522691,37.48828861681595,65128200000,3.69210086368123,15592.573678922001,1.95179809298513,31805.5379020532,132847692513.563,6.540873563621283,49.2,10.2299995422363,6.321,31,0.722,45,12.096,6.001,NA,NA,NA,NA,NA,NA,46.277780941478255,52.5810288397049,46.6891971635927,42.710439229843544,36.56639386884842,52.84184560540168
PRY,53.37832956926417,45.30414643140962,56.32442680434367,41.47113956064234,74.60575,78.00104010285467,51.76328431625,56.06563649699711,54.56789335988489,57.85677103517327,44.96034127344659,50.73923761069097,28.88028783947674,40384691790.5685,3.3561721532668,5805.67561638869,2.03363971689718,13163.5025265888,91566258183.631,4.870660295718099,46.2,7.6100001335144,5.743,63,0.672,104,8.103,1.663,NA,NA,NA,NA,NA,NA,49.70040902183644,67.56564940042273,52.701257896546274,41.58965102286402,30.70945364922181,55.93603314012735
PER,61.25914007569629,50.16285837799482,62.36260738253462,43.94110839547771,100,93.25641972102936,58.56189992069444,59.46933281122891,58.84860860204735,60.45201156405541,61.60539395304465,54.51378837478174,31.93565180546646,222044970486.217,3.97693571755005,6941.23584763012,2.20561703131051,13093.7552597423,418859489005.243,4.748376271626618,42.8,6.23999977111816,5.697,65,0.72,52,54.21,1.958,4.0220689778629835,0.14740882785417408,0.21704534213974003,0.0528620579156578,1.161487679543393,0.045512370769562584,49.92711074554299,61.359239436619724,52.49529753717566,45.49999999999999,40.70322577279406,49.577790981125474
PHL,62.12530699814722,48.29118295877257,59.42349237324993,54.77428784950136,90,67.63576860795936,62.8654354948611,56.92732055601028,64.47171720824801,67.9371657270587,70.15583602448127,65.79482118360222,37.22665599402171,346841896890.281,6.34148557153473,3252.09232413346,4.86713156624796,8723.54660904515,930383012511.248,6.439827071883682,44.4,3.35999989509583,5.631,69,0.799,8,138.924,1.475,14.277980146468462,0.020310342748838695,0.01984012877878527,0.15007918925465905,2.023979222294333,0.07415055826735859,44.7007585759666,39.910679082535566,55.76214554768104,40.842809867629356,31.865405966167515,55.122752415819534
POL,68.16262086420114,57.10376287598108,79.25923058247915,54.41577781139183,100,86.23691968488126,72.86138565180555,61.23362240653468,59.81880838513641,63.37396805384194,73.41745024929341,61.49380381127174,48.73672085779665,587411745161.558,5.353704746044,15468.4822194105,5.35391559355611,32987.7255832124,1252700632091.1,3.54331215233799,29.7,3.54999995231628,6.182,40,0.728,42,337.706,7.898,23.097,0.17126487752585695,0.15302196274704372,0.24698231990987302,4.276775196546642,0.05774966149946419,52.84261777860178,44.582066635558796,42.603844284033,53.13703369434417,58.31969077080383,65.57045350826908
PRT,70.20196920442977,63.8735141875966,83.27770014468945,67.09146654483115,85,95.34899139370658,69.92841017305554,61.90196026440204,64.6880158266791,68.41075945096196,60.12990075638565,69.70597118487103,53.06694052597798,242313116577.967,2.84932594937632,23562.5545228191,3.01412374468957,36034.1830181822,370569124074.409,0.668990538319633,33.8,7.19999980926514,5.693,66,0.732,37,51.482,5.524,18.56,0.08722771807893004,0.07400330420308499,0.17711164939818685,1.0428665402527284,0.16983155807766695,54.975040128041776,46.30940745275691,51.720120043531104,57.696299638989146,55.437926803579785,63.71144670135193
QAT,71.01880988454786,63.77554307387465,80.01796729679089,81.91550759840496,96.51050000000001,87.97252020409157,70.66969150347222,63.55486155832165,61.28432143522713,70.12835708184438,60.42487726542733,65.69854306448781,50.27302853263192,183334953813.209,1.23487219150027,65908.0669010848,-0.837844977287673,93186.2608097756,259214078410.554,6.238076535294947,NA,3.45000004768372,6.374,29,0.629,127,109.245,25.345,0.123208,-0.0036870135190495423,0,0.0010983228512904547,2.0229107717227754,5.429418176240605e-4,40.913753999619686,33.654441788890885,33.016868989437164,51.049187725631775,35.045489693352565,51.80278180078603
ROU,63.46435394670171,58.11843479118362,71.23637999671261,67.10726096143405,89.15902777777778,79.82704033904531,61.83778589597222,57.31434655891088,60.65669021121087,51.91834704575578,64.70106325721852,60.05880600402338,39.63706452117553,241457403085.042,4.47452377497343,12399.889335731,5.09015615536126,30174.1352597821,587567206682.193,2.9862029560836465,36,4.84000015258789,6.07,48,0.711,63,76.951,4.029,9.02285871787861,0.0538633427398314,0.7548449157501882,0.09606548545720547,1.370934104715461,0.07007301454298853,54.49752681074414,56.901266305066734,57.48373449048251,53.722132686700355,42.68859985564228,61.69190071582881
RUS,65.6237390752518,52.65682488179611,72.150618207067,72.1436645453129,87.54194444444445,68.46980675283845,68.45604172152778,54.23652770509368,59.48984738748705,54.78233322484792,83.9555949753331,62.94100344850395,50.6606616087693,1669583089322.96,2.53633130140389,11370.8134559314,2.5445897629142,28763.5166314767,4306248314875,1.9887663248725465,37.5,5.73000001907349,5.648,68,0.701,75,NA,NA,1.8201420000000001,0.3098169666848276,0.10187044984579807,0.0162254362638263,29.805021199350207,5.443859997717444e-4,49.94614746433409,62.361990651143174,38.76206411198766,41.978038507821886,51.502783469772666,55.12586058094504
RWA,50.93977450582555,64.44486294054067,50.81698458200321,27.14736201983773,71.81059722222224,60.85720907396626,40.87780903166667,56.62815988231323,62.13973631952598,54.88091813025622,33.83210073707899,60.57902309183308,27.26253103866224,9635951159.79293,8.57942454050658,783.287184222986,5.74619536936926,2139.63641282921,26321676632.8038,6.91165401192305,43.7,1.35000002384186,3.334,152,0.804,6,1.08,0.088,NA,NA,NA,NA,NA,NA,41.574032989684355,45.960686274812495,57.744915655052814,39.084085439229845,21.59492219677549,43.48555538255112
SAU,67.50169153178126,62.1834481087873,75.45054695046437,59.90975546008477,100,82.43129230144501,73.4329130888889,62.45501976263912,53.38385087139848,65.90720642118,76.26037349715892,51.24033024291249,47.36556167641588,786521831571.957,2.43411077754232,23338.9634580718,0.607923521071356,48756.192950207,1643081118343.75,3.807683739754071,NA,8.22000026702881,6.375,28,0.59,141,576.758,17.867,1.7810423903859423,3.6562768794727445,0.8924498187017607,0.015876887511183164,11.035533626504838,0.0014387059156840858,44.05127443943648,39.21662421679162,33.153239791896574,51.31182310469314,44.71428231741796,51.86040276638311
SEN,49.03375063340467,52.52531867997104,51.82215982504359,28.00273514915644,69.441375,55.91675815390531,42.52556264902778,54.3806843016733,55.58710332904535,51.65922383319367,41.06720768394522,54.31234576545386,31.16453323044052,23236007428.2582,6.3795565836490304,1465.59100640191,3.46093526161526,3395.53393124912,53834017338.2388,5.120476560399475,40.3,7.09999990463257,4.681,111,0.682,94,9.69,0.675,NA,NA,NA,NA,NA,NA,42.99439226278853,40.65901650546508,55.59072993851489,44.64515643802646,25.694205940971685,48.382852490964524
SRB,60.88244677292948,51.59583204726076,72.95129596038782,56.92720187887545,75,81.45383956850907,67.54291778569444,56.46182214359037,61.51432082935948,55.85855900545167,50.66012110084841,60.94401731563607,39.67943363954024,50640650221.4622,4.4951212927627,7252.40185773992,5.0675948814029,18295.7481785877,127751964414.799,1.6810929395783334,36.2,9.07999992370605,5.603,70,0.73,38,NA,NA,NA,NA,NA,NA,NA,NA,50.72486599774631,52.45505053897932,44.43228756109095,53.456678700360996,48.03361102570794,55.24670216259235
SYC,58.49842060103626,57.13409940277222,66.98763879023622,56.605446125247,75,77.96835948878376,69.26223043458333,60.12223213742433,67.82285208858566,53.55623455303222,16.39844163464157,57.61606416670671,43.50744839042199,1586008999.74841,3.75354119311118,16390.8249080053,2.76813882072872,28678.7724341871,2775015378.27682,4.806164335091731,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.740359219041736,41.24976391683434,29.24026485889957,42.85295394594152,40.097029557561704,55.26178381597154
SLE,38.80016628171635,46.8670108631628,36.26747549889296,22.41299568271597,52.30981944444444,36.33680110199282,38.13401740736111,44.13442939497541,44.71925033206968,42.04459636932003,26.88923569371812,48.66662769002426,26.81973590191863,4085114794.22324,3.44616262140143,533.991184258936,1.25932772139537,1703.81022750066,13034410627.155,5.025541045268771,35.7,4.59999990463257,4.374,129,0.661,114,NA,NA,NA,NA,NA,NA,NA,NA,43.40183915238111,59.30914212100075,52.6955699195964,38.148944810286544,29.03301074872253,37.82252816229932
SGP,83.47791304680126,80.73755934813285,95.70355345309235,85.19873629150788,92.60843055555556,100,76.03122071430555,81.22964453419492,80.15459919764331,89.3386851603251,71.05347123129326,74.70081809623917,74.97823797932541,373217081850.534,3.43811104161446,66188.7793961798,2.95339703994944,100126.023553558,564578205986.881,5.345236770872072,NA,5.19000005722046,6.262,34,0.707,67,38.288,19.169,0.9511074080639957,0.05542367663042147,0.04955535653210896,0.008478532240668803,3.5496649250326766,0.0023885443893245087,50.31883984430248,28.642378613052,38.96153239791896,57.782502696276076,69.37971948803047,56.82806602623488
SVK,66.84123807145932,56.42601196678583,77.58222423150156,67.76387696814228,99.88055555555556,84.0038304687222,68.61235675222221,55.02896767659209,60.236090790143336,63.70956462041446,57.68143938160701,64.53301137927622,46.63692706654906,105701930962.982,3.76863150894924,19406.3475337924,3.62500297877126,32553.4072513065,177310954567.606,3.075875540558516,25.2,6.78999996185303,6.198,38,0.693,83,36.088,8.814,NA,NA,NA,NA,NA,NA,54.93212222861371,50.57505198662679,50.08592148825477,53.596478425986525,53.744788565286775,66.65837067691366
SVN,69.62221956997182,63.07875251353575,76.91035757600214,65.61162629983777,100,91.63675332144314,73.46759880777778,63.06467474329847,63.37157126851108,62.29390561827925,47.80785634136291,70.29203175474001,57.93150659487348,54161636034.6517,4.38450172090073,26115.9133661854,4.00670513635151,40143.7739437708,83253931919.3427,1.7649442347133981,24.2,5.17000007629395,6.118,44,0.784,11,14.488,8.946,NA,NA,NA,NA,NA,NA,55.90680692572464,49.33280292316726,43.118851195275255,59.5659104075697,59.39239516573915,68.12407493687179
ZAF,60.76155879311916,53.76321869749589,68.60919331314923,46.08576997708246,86.65540277777778,43.2183408247675,58.41475923055555,55.21478314609306,60.99911316721968,82.0877690172515,68.3637525198804,61.4066591419205,44.31994370423627,368288939768.322,0.787055570495099,6374.02819575944,-0.572080196712221,12938.4327330498,747577752588.042,1.8515371995012853,63,28.7399997711182,4.722,106,0.755,19,472.001,5.802,12.62824866992727,0.026552943334984702,0.36907136961483333,0.11590299920426765,5.400861300003174,0.021460095485918058,39.91656178259498,50.72775694812101,35.4797414472647,31.093110709987965,41.59324866933519,40.68895113826603
ESP,74.19627253963979,64.48347492502256,89.11748726521893,73.80918308702483,90,100,70.67017571847222,61.9638688792258,59.4528854432346,75.05098148726424,76.68700032975467,66.25830305375759,62.86191028670214,1422153839840.78,2.43004714546871,30389.3609902899,1.98240197894862,42005.2533458565,1965751512787.07,0.9564301648439592,34.7,15.6700000762939,6.354,30,0.746,29,269.654,6.159,77.49040673188183,0.10583819729440203,0.05418912191176717,0.745837717583895,5.721350389616255,0.13036043360279498,51.83451485174743,45.531282401646195,51.95527683082904,56.73889860061568,46.50439936991206,58.44271705573415
LKA,56.00353114432759,51.5202874382352,68.59710280472116,32.94666027306039,68.23680555555555,86.72058811417406,61.69872358194444,44.93808069036795,50.58578106170654,56.82152429289591,57.93885768239303,58.33038733651472,33.70757490036213,88425889592.1519,3.3064174132235,4080.56712469552,2.22901776692039,13177.98840102,285567008650.104,5.588956756443108,39.8,4.84000015258789,4.366,130,0.676,100,22.973,1.553,0.8264309110221952,0.07014993211758536,0.4703646406660329,0.007367118649669385,0.3586230378415623,0.02054279249322554,46.25397306028667,39.82113156166489,50.79845848326541,48.77572202166064,37.973490460181885,53.901062774660495
SWE,81.65535419181329,76.02244126963969,84.35602049790499,85.17021552524545,100,96.51263896065095,84.2361934475,68.84446169387087,71.08438230338314,88.95015796021599,65.0728711373133,79.8299313122122,79.78493619382292,555455371487.089,1.95002284569983,54589.0603860606,0.772577449000039,55243.3701464526,562113113321.367,2.6091701971186247,28.8,8.44999980926514,7.343,7,0.822,3,41.766,7.098,33.59175684026279,0.15697803362478302,0.08241140505736366,0.3609843561948494,2.241728640479378,0.16102946167367313,62.099853761725825,63.11978005422837,63.717265872705056,61.64590854392298,69.50483136060761,52.51148297716512
CHE,82.58582352688386,77.1123982704718,93.31481936954069,77.03455722948335,99.37430555555557,99.78816588437627,87.30070187999999,66.75590902044104,80.41157489650828,89.35622413978987,65.90290577444485,72.60006804867494,82.07825225331948,705140620046.7,2.75055377478878,82818.1081617471,1.996439228025,70877.786833578,603476795892.951,1.9565402182359366,32.7,4.94000005722046,7.48,6,0.755,20,36.895,14.054,4.143664805909568,0.06484061329681956,0.11004924020161799,0.044499713190410566,1.1301608230285884,0.03937467330637146,59.44008844947303,47.59547161227564,63.12850057650261,61.001052948255094,64.72559202983584,60.74982508049593
TJK,52.17773953633481,50.9439892102287,61.49486091812071,32.95776014666651,68.64022222222222,72.17038242189469,61.37510222597221,56.63195700896664,59.17604137023314,46.04382877232661,36.198764131439,53.10393493713361,27.39603107081358,7522947810.12326,7.30000028747864,826.621530538704,4.69946434079498,3313.51945778412,30155800481.6217,7.034698954415995,34,7.5,5.467,74,0.638,123,NA,NA,NA,NA,NA,NA,NA,NA,44.75083637312824,45.43392417369669,50.4452151978559,47.864584696956435,36.61952582967406,43.390931967458094
TZA,47.21001783467462,50.02374625065145,45.9797195026373,18.27103217972761,72.96619444444444,51.65602760741468,41.501816955,50.58079765120476,54.83268254014976,48.85405236170509,51.99001935408442,52.69630893654221,27.16781623253377,58001200572.3965,5.44496763189635,1060.99461489421,2.35283922112663,2651.09104726589,145034758446.373,6.364585845303187,40.5,2.16000008583069,3.231,153,0.704,71,11.502,0.37,NA,NA,NA,NA,NA,NA,43.39409021626788,56.179412474849116,62.94876241526091,35.880114320096276,23.429869485649075,38.53229238548401
THA,67.53037872273934,55.07236022241268,69.65808002065822,56.60266465441737,89.89791666666667,87.29734721940315,62.99119362305557,53.39684036340766,63.31880606625832,84.19336936491176,74.87699379053684,70.98346636507658,42.07550631606724,506514103905.268,4.15076208786206,7295.47561612095,3.82273796707413,18527.09537988,1286308886232.29,3.78315206685596,36.4,1.01999998092651,6.008,52,0.702,73,292.453,4.134,21.40367096700001,0.19789836105043013,0.2263168647426561,0.29097889709712044,5.614262252722575,0.05182851886835414,47.59878268649254,41.401833709493275,48.25792211887118,44.882972322503,51.05899437759388,52.392190904001325
TTO,57.88141248179745,49.69054628536568,58.04115216514709,53.2645674882308,87.78862499999995,73.48009914215532,62.64855718222222,52.41416404353514,60.19007176069055,66.79210568976681,39.96141500162723,56.80485541227098,33.50079061055769,23808146747.7994,-0.245213697183146,17129.9130902577,-0.660494390281372,26912.916949151,37405132925.1132,-0.15724745273399587,NA,6.73999977111816,6.192,39,0.723,44,37.866,18.434,0.004669990925118327,-0.0036870135190494313,-0.15297346273644608,4.1630070680284636e-5,0.7137201414325772,5.832828340352686e-5,40.752784055333684,38.509651240778005,38.78953176730253,41.0967208182912,36.15669565499868,49.211320795298015
TUN,55.60421699170266,51.96950725544723,62.4738421210867,45.08590693341954,65.73259722222222,83.16003398291842,61.42240043666666,51.66784670429356,46.43473614159141,56.09036355362534,52.72779634086271,57.768804889652,32.71676831864626,39770297328.9509,2.66445332282932,3438.78908914627,1.49480936027844,11025.9916056041,127517842221.099,2.041505725133021,32.8,16.6900005340576,4.461,124,0.648,119,30.357,2.427,NA,NA,NA,NA,NA,NA,41.88167425837562,28.461501006036208,45.24862052656471,43.90854392298435,44.902475062694734,46.887230773598105
TUR,61.59871156376618,52.89810927671685,72.6333260655436,53.54594244670049,67.37736111111111,86.24891955737093,60.45686350847223,55.18150623400214,51.23306629359156,59.87060805597675,78.54443927528185,57.18309863929387,44.01129830113264,778381859840.942,2.95896672404676,9455.59365384828,1.43579927072199,28831.9319342082,2373436679210.81,6.4121972336860376,41.9,13.9200000762939,5.373,79,0.628,130,419.195,5.266,45.33414012370379,0.1939617131277842,0.4094548371755429,0.41068358140276084,6.490251816401665,0.06327698724491905,46.30509103663221,40.859796453427585,38.87340375216774,42.84860507126126,53.83959620058183,55.104053705722635
UGA,46.80444749731611,47.85979881690644,43.20107869243419,24.50399104338658,71.64606944444444,44.83163167854687,40.89623447555556,48.70210737904201,59.79926517459792,48.47325112718858,46.41013998559826,55.54936737638803,29.78043477370447,32916147253.2718,6.16261913900348,770.452453254239,2.28450429678308,2173.95881909049,92878344808.2788,5.277838245526238,42.8,2.44000005722046,4.189,136,0.724,43,5.385,0.183,NA,NA,NA,NA,NA,NA,37.55044844597489,48.270545429742086,55.01876083871986,36.436672683513834,11.903943164838731,36.12232011305991
UKR,57.03007318950032,46.25827055409463,70.12202366942226,50.95474222913806,55.86388888888889,71.96861062991844,68.86041077,55.27561047919733,59.49560650901751,48.66982353211859,62.65108394801018,55.28980656495318,38.95100049924484,130901858421.72,3.40529852208769,3096.81740221352,3.93289796855672,12629.1416610826,534229292917.309,0.1436319847657495,26.1,9.47999954223633,4.332,133,0.708,65,231.694,4.976,5.037072552673899,0.9945990010079118,0.22591107538711097,0.04668197220285099,3.4053260786826103,0.01370851751762652,46.694989633520116,47.20390610328639,41.86347154343369,44.400571600481335,47.7081438242947,52.29885509610445
ARE,73.37190038467266,71.75920401171837,86.21758829151287,83.71930810125534,100,78.37997876285469,68.05369359874999,68.80893910822715,63.41982376179109,70.76718488473001,70.9796892833254,67.40513692072267,50.95225789118409,422215043584.969,1.18985564163665,43839.3563491413,-0.320549385279065,68599.6181782301,660680110090.189,3.7872945364814856,32.5,5,6.825,21,0.642,121,188.541,23.22,4.176367664832559,2.1484971099555694,0,0.037229725680768724,4.830231081961105,0.007707648981806729,44.526873670345836,33.60535050948923,33.44426927321456,54.70291817087847,45.23902970157849,55.64280069656842
GBR,81.9878667696146,76.80718828560829,89.0360968539737,71.14099618681314,100,93.90160393529845,80.21688524291666,68.67701193458481,76.46633707828903,87.8341417798162,81.6558934941098,78.96170702189843,79.15653942206663,2860667727551.97,1.34072060244353,43043.2278164551,0.728524264563106,48690.7851734308,3236006332256.31,1.9135590509039189,34.8,4.34000015258789,7.054,15,0.774,15,380.139,8.045,113.36367076941566,0.0805201933228985,0.19363108547070174,1.0801187768770335,7.840162196570501,0.13776740197409523,56.121812584162996,35.40333320243073,67.27469854926326,51.569193742478944,66.511791784764,59.85004564187802
USA,85.6411783749984,74.55511948413357,89.46658025698329,71.21262861569923,99.581875,86.53678886781155,86.3278070763889,73.81005755326927,81.8854613424947,92.11702887963283,99.1970467005452,86.48944436868089,86.51430235434125,20580159776000,2.92732573232968,62996.4712852605,2.39109953260726,62996.4712852608,20580159776000.1,2.2861321415817155,41.1,8.3100004196167,6.892,19,0.72,51,5424.882,17.632,489.8006048272196,0.08053132753045955,0.1248593165192815,5.82855474958802,94.64880403997982,0.06158085998768698,51.66869009113641,54.53260664792792,47.54051630669356,41.38913959085439,62.278740183268454,52.602447726937726
URY,62.68742020034674,63.177760219330096,68.7648116890166,78.06094566650874,83.797,87.2955521961797,65.32622773847221,55.17441278473854,58.12887066886798,55.28641611997642,44.5134317697738,56.31524764438672,36.4083659069101,59596885024.3487,1.62008362892945,17277.9701105496,1.2473125475715101,22116.7865960742,76287409889.0521,3.4057792218528324,39.7,12.6700000762939,6.293,33,0.715,56,6.252,3.342,NA,NA,NA,NA,NA,NA,51.99123468179231,62.2637038980956,63.29449488681464,46.42859275237356,32.36606986680512,55.60331200487259
VEN,43.17122638949896,27.31088243573968,47.4795970270863,42.58166593955173,0,83.00343689576626,60.19468800362343,39.16520035954408,46.12297459154499,54.00457756337976,59.28378956493794,27.6954584416106,31.21244585120277,NA,NA,NA,NA,NA,NA,1.1524597290220682,NA,9.14000034332275,4.707,108,0.709,64,129.596,5.246,0.15969844863913327,16.8853670016991,0,0.0014236125532107904,2.226839267469379,6.392973996855237e-4,44.75771480515026,64.16076999386618,48.56001098028565,32.93531889290011,40.4924510862769,37.640023072422444
VNM,58.05124559986512,49.53328903610567,65.44146968672997,43.3162877416966,75,80.97450228081064,54.31017133083333,52.10027525759,55.63093213597981,62.33168088055781,70.90469105104333,53.66114770687338,33.41050009016088,245213686369.157,7.07578861674985,2566.59694958511,6.01808839754494,7771.18941966516,742462506774.63,6.232731164843159,35.7,2.26999998092651,5.175,94,0.698,77,211.774,2.168,4.748161516365413,8.457898945918771,0.23576909886839692,0.042326912984887916,4.119141892164839,0.010275662769811206,45.79753607018226,46.76435014141818,39.18398234274002,45.906136995688286,40.62164680237261,56.51156406869221
YEM,36.39569426022771,29.46567067970364,33.52862190241658,17.60322343423962,53.65833333333333,49.986220011655,34.41519666972222,44.24548494761253,37.60745711603836,37.16971813566138,37.75851497463593,38.51888801939472,22.79100189831916,23486270352.3327,0.752598678967971,824.117628729094,-1.59439452372281,NA,NA,-4.408190681060928,36.7,13.4200000762939,3.38,151,0.499,149,NA,NA,NA,NA,NA,NA,NA,NA,34.93502002852543,34.10944708896608,56.07756582058962,28.190358002406732,25.353474902824566,30.944254327840156
ZMB,46.05040744066221,48.83108184667282,50.99449453952961,33.71107089255237,57.97891666666666,35.8173497975728,47.14175365527778,50.72408415036374,49.13693849942784,48.3417081788922,44.7517959615899,57.03233227972709,28.14336281967364,26312140828.64,4.03437823506192,1516.39066079862,1.04777193125449,3607.30444193771,62593304576.3125,5.27237906253151,57.1,12.1700000762939,4.107,138,0.65,116,6.93,0.576,NA,NA,NA,NA,NA,NA,41.0943503058968,57.7437818390605,61.80923853066371,35.34431407942237,14.477890988360778,36.096526091976635
ZWE,42.60869644201631,43.01840752912978,42.87968040147092,32.58448553161072,65.11043055555555,37.74779797029593,48.07123409944444,38.16879042236563,49.66168930117844,50.44609781604518,37.08028851757306,41.02998844784264,25.50546671168345,24311560500,4.82967359109212,1683.74057709465,3.36113794924368,3206.2770785762,46295492450.5491,7.4411708770192835,44.3,5.73000001907349,3.663,146,0.721,47,11.341,0.888,NA,NA,NA,NA,NA,NA,42.55070831587623,45.391490023106186,59.22118871196594,36.16410950661853,30.45902439125258,41.517728946437884
